title,username,feedback,rating,date,id
Good,"Security Administrator in Minneapolis, MN",Pros:This has been a good place to work Cons:none that I can think of,4,2021-05-20T00:00:00.000Z,47247570
Very good,"Quality Assurance Analyst in London, ON",Pros:Very good company to work at Cons:Nothing to say about this company,5,2021-05-20T00:00:00.000Z,47216237
SP,Planner,"Pros:flexible, ok, not bad, good, nice Cons:sucks, lousy, cannot work on long term, bad management, bad",1,2021-05-20T00:00:00.000Z,47211090
Good Company,Chief Accountant in Cochin,Pros:Free Lunch for all the staff Cons:Long working hours and less pay Advice to Management:Nothing,5,2021-05-20T00:00:00.000Z,47205169
Great,"Industrial Technician in Hutchinson, MN",Pros:Everything besdies pay / advancement structure Cons:Pay / advancement structure. some plants are a union but not actually a union.,4,2021-05-19T00:00:00.000Z,47186354
Great experience but pay is low,"Associate Territory Representative in West Palm Beach, FL","Pros:Learn a lot, network, develop skills Cons:Low pay, growth is limited",1,2021-05-19T00:00:00.000Z,47171883
Great Place to Work,Anonymous Employee,Pros:- employees are heard - value employees - WFH perks - once a week (pre-pandemic era) Cons:- too much development of soft skills I guess,4,2021-05-19T00:00:00.000Z,47143997
Great company,"Government Healthcare Account Manager in Minneapolis, MN","Pros:Professional, good people, great benefits, challenging and engaging work, very ethical Cons:Political. It’s all about who you know, and who like you. Pay is slightly under market value but overall package justifies it.",1,2021-05-18T00:00:00.000Z,47130552
Great culture,"Product Steward in Maplewood, MN",Pros:Lots of opportunities and great culture Cons:Consistent high volume of work,4,2021-05-18T00:00:00.000Z,47127034
Welcoming environment,"R&D Intern in Minneapolis, MN",Pros:very supportive team and managers Cons:None that I can think of,5,2021-05-18T00:00:00.000Z,47112535
experience at the company,"Internship in Bedok New Town,",Pros:was in a friendly and inclusive team Cons:wfh feels hard as a first time intern,5,2021-05-18T00:00:00.000Z,47109086
Great Place to work,Accountant in Alajuela,"Pros:Good salary, ethic, good place to work Cons:Big salary ranges for the same job",5,2021-05-17T00:00:00.000Z,47068458
3M,Sales Representative in Johannesburg,"Pros:3M is a large and fantastic company, They have very good products and a wide range of different products to offer to there clients. You get great benefits from them. They are very sales driven Cons:Micro managed from top levels, takes very long to get something done internally",3,2021-05-17T00:00:00.000Z,47048048
good company but with too many changes without clear directions,"Supply Chain Specialist in Warsaw, Masovia",Pros:possibility to learn various types of knowledge but among ourself interest Cons:no motivation given by the company Advice to Management:listen to Your own people,3,2021-05-14T00:00:00.000Z,46933038
Worldwide company,"Senior Financial Analyst in Mississauga, ON",Pros:Lots of opportunity and advancement Cons:Complex organization structure and reporting structure,5,2021-05-13T00:00:00.000Z,46906272
Sales Representative,Sales Representative in Sydney,"Pros:Great team and great management, Good work life balance Cons:too many have been there too long and wont make changes and dont like change Advice to Management:Structure on role needs attention",5,2021-05-12T00:00:00.000Z,46871315
3M Managment,"Service Manager in Pasadena, TX","Pros:Great benefits, great pay, and take care of employees. Cons:Bad management with little direction on what the business needs are.",2,2021-05-12T00:00:00.000Z,46866917
Employee achievements or contributions are not valued,"Data Analyst in London, ON","Pros:Good Work and Life Balance Cons:Bad manager, I had a boss, not a leader Advice to Management:Get involved with employee work",3,2021-05-12T00:00:00.000Z,46862668
Great company - currently in organizational flux,"Project Manager in Saint Paul, MN","Pros:* Several different business units with multiple divisional verticals in each, so many opportunities to explore different technologies / markets / product families * Terrific people * Great salary and benefits Cons:* Large matrixed organization can be unwieldy to navigate * In middle of initiative to streamline org structures &amp; role definitions to create consistency across business units and functions -- many occurrences of the concept of the new orgs / roles not working in practice and/or not enough headcount allocated to some of the new roles...so frustration in some business pillars with the new approach * Recently eliminated ~3K positions, so many folks juggling much heavier loads",4,2021-05-12T00:00:00.000Z,46844042
100+ year old company,"IT Analyst in Saint Paul, MN",Pros:Established since 1902 that there's security. Cons:Downsizing happened for 5 years in a row.,4,2021-05-12T00:00:00.000Z,46828485
Good Company,Senior NVH Specialist in Austria,Pros:Good place to work with. Cons:Need some more global insights,4,2021-05-12T00:00:00.000Z,46828420
Fine,"Controls Engineer in Minneapolis, MN","Pros:Good Benefits, good access to advancement Cons:Bad decisions when it comes to where to place money",4,2021-05-11T00:00:00.000Z,46809186
My review working at 3M,"IT Analyst in Saint Paul, MN",Pros:-I really like working at 3M as a contract IT Analyst. The work environment with other coworkers and managers is all nice and innovative. Cons:- sometimes a lot of responsibilities.,5,2021-05-11T00:00:00.000Z,46778371
Becoming GE,"Strategy Director in Saint Paul, MN",Pros:Solid co-workers across the company Cons:Weak executive leadership unable to build company for growth,3,2021-05-11T00:00:00.000Z,46775417
Headed in the wrong direction,"Digital Marketing Manager in Saint Paul, MN","Pros:Smart people in the labs and at production roles, blue-chip company, many career paths if you desire old school jobs. Cons:Nepotism hiring, poor leadership in many areas, the same people get promoted regardless of their behavior. Inclusivity efforts hypocritical. Straight, white men are not covered under harassment because they are not a “protected class” - direct quote from HR Advice to Management:Try working for the managers that are viewed as “so brilliant” by Sr Leaders because these same managers treat their teams like garbage.",1,2021-05-10T00:00:00.000Z,46742923
Good company to work for,Anonymous Employee,"Pros:Interesting coworkers and projects. Office is nice. Cons:Not entirely remote, not much vacation time.",4,2021-05-10T00:00:00.000Z,46732239
Good Company.,"Production Operator in Saint Paul, MN","Pros:-Pay is competitive -Culture is a 4/5 -Management really cares about their work -Operations morale is generally okay to low, but the pay is good, and people are decent to work worth which makes it worth while -A lot of companies will get bad-apples, fortunately 3M does a great job at filtering them out so your colleagues will generally be good to work with. -Highly recommend for women to apply. Cons:Inclusiveness: -I met ""zero"" (none) black managers during my time here -If you are a person of color applying here I wish you the best because you will face harsher challenges to advance your career. Advice to Management:1. Great job at developing a company that people enjoy working at! Keep up the good work! 2. Be inclusive to people with color on their skin",4,2021-05-09T00:00:00.000Z,46690432
worked at 3m,"Data Analyst in Saint Paul, MN",Pros:great people and great culture. Cons:Had an overall positive experience and depending of departments one may experience some cons.,4,2021-05-08T00:00:00.000Z,46670377
Great Company,"Data Analyst in Saint Paul, MN",Pros:Great culture and great people Cons:It may depend on your department but there is nothing that I didn't like.,4,2021-05-08T00:00:00.000Z,46669815
aad,"Product Engineer in Çorlu, Tekirdag","Pros:international, friendly, good communication, helpful people, relax Cons:low salary, non-systematical, low possibility change in career",5,2021-05-08T00:00:00.000Z,46659621
Good place to work,"Value Stream Manager in Columbia, MO","Pros:Good people, safe environment, fun atmosphere Cons:No comment on any cons",3,2021-05-07T00:00:00.000Z,46616639
Great company,"Senior Design Program Manager in Saint Paul, MN",Pros:Great camaraderie with smart and talented coworkers. Cons:Still working to get up to speed with modern times. The new generation is pushing 3M into the present and future. Still slow at executing new initiatives and products.,5,2021-05-07T00:00:00.000Z,46611701
Best,Senior Business Analyst,Pros:Amazing talent people with great and faster approach. Cons:Nothing as such I have observed so far.,5,2021-05-07T00:00:00.000Z,46609995
Career development,"Senior Manufacturing Operator in Tuas,",Pros:No much about this for share Cons:Not much opportunity of career development. Everything depends on the relationship between you and your superior. Advice to Management:Improve an opportunity of career development for the employee( manufacturing operator),1,2021-05-07T00:00:00.000Z,46609084
Good if you are there for life,Anonymous Employee,"Pros:Generally good company, interesting work Cons:Close minded to new ideas from the outside. Most employees have been there their whole life so they know nothing else and are hostile to new ways of doing business.",3,2021-05-06T00:00:00.000Z,46586218
Good Benefits,"Quality Supervisor in Boston, MA",Pros:The Company Provides Good Benefits Cons:The Company is High Stress,4,2021-05-06T00:00:00.000Z,46568068
not recommended,Supply Chain Planner in Zürich,"Pros:Flexibility, good train connection, diversity Cons:Lack of information flow, poor management",2,2021-05-06T00:00:00.000Z,46556146
